epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
1,3.155,11.82,2.7774,20.92,0.099996,20.92
2,2.9925,18.6,2.6141,28.52,0.099984,28.52
3,2.897,20.97,2.6076,29.96,0.099964,29.96
4,2.8567,21.5,2.3986,35.84,0.099937,35.84
5,2.7888,24.38,2.437,37.44,0.099901,37.44
6,2.7333,26.85,2.1725,42.6,0.099858,42.6
7,2.6819,29.89,2.1547,42.68,0.099807,42.68
8,2.6189,30.68,2.0148,48.12,0.099748,48.12
9,2.5486,33.42,2.0882,46.36,0.099681,48.12
10,2.4667,37.79,1.9233,51.76,0.099606,51.76
11,2.4576,36.14,1.8965,54.6,0.099523,54.6
12,2.4931,36.44,2.0096,49.24,0.099433,54.6
13,2.4048,39.86,1.803,57.52,0.099334,57.52
14,2.3504,42.79,1.7108,59.92,0.099228,59.92
15,2.2892,45.84,1.7198,60.4,0.099114,60.4
16,2.3254,44.99,1.7046,61.12,0.098993,61.12
17,2.3457,42.44,1.5869,65.16,0.098863,65.16
18,2.2607,44.94,1.5344,65.92,0.098726,65.92
19,2.1617,47.79,1.5589,66.04,0.098582,66.04
20,2.1948,49.75,1.5942,64.32,0.098429,66.04
21,2.2637,43.67,1.5761,64.44,0.098269,66.04
22,2.1394,51.97,1.4741,68.72,0.098101,68.72
23,2.2096,46.51,1.5259,67.12,0.097926,68.72
24,2.0754,55.25,1.4992,66.36,0.097743,68.72
25,2.1559,50.18,1.5485,67.8,0.097553,68.72
26,2.1595,47.56,1.4559,69.8,0.097355,69.8
27,2.1324,49.44,1.3662,73.96,0.09715,73.96
28,2.0981,52.11,1.3194,75.76,0.096937,75.76
29,2.0478,54.75,1.4409,70.56,0.096716,75.76
30,2.0113,54.67,1.3662,74.6,0.096489,75.76
31,2.1167,51.41,1.3665,72.64,0.096254,75.76
32,1.996,56.62,1.4072,71.64,0.096012,75.76
33,2.0516,51.76,1.3296,73.88,0.095762,75.76
34,1.9801,58.21,1.3288,75.08,0.095505,75.76
35,2.0318,55.2,1.3069,75.2,0.095241,75.76
36,1.9654,58.73,1.2942,75.52,0.09497,75.76
37,1.9845,56.79,1.3303,74.16,0.094692,75.76
38,1.9743,55.42,1.2987,76.68,0.094407,76.68
39,1.9174,58.64,1.3875,72.28,0.094115,76.68
40,2.019,53.52,1.2901,77.08,0.093815,77.08
41,1.9593,56.66,1.2172,80.44,0.093509,80.44
42,1.9461,53.58,1.3346,74.32,0.093196,80.44
43,1.9,58.2,1.2456,79.88,0.092876,80.44
44,1.8829,61.73,1.2301,78.88,0.09255,80.44
45,1.9448,58.67,1.2149,79.72,0.092216,80.44
46,1.9058,58.35,1.2323,79.08,0.091876,80.44
47,1.9123,57.62,1.2188,78.48,0.09153,80.44
48,1.8425,60.94,1.219,80.36,0.091177,80.44
49,1.8726,58.15,1.2371,79.84,0.090817,80.44
50,1.8344,59.1,1.2327,78.08,0.090451,80.44
51,1.8628,59.55,1.3166,76.0,0.090078,80.44
52,1.9032,56.24,1.2193,79.12,0.0897,80.44
53,1.8296,63.7,1.2609,77.68,0.089314,80.44
54,1.8895,58.61,1.2792,77.32,0.088923,80.44
55,1.8026,61.84,1.2266,78.4,0.088526,80.44
56,1.8813,58.98,1.1553,81.36,0.088122,81.36
57,1.8078,59.45,1.2,79.96,0.087713,81.36
58,1.7716,64.85,1.1199,82.56,0.087297,82.56
59,1.7202,66.7,1.1951,79.96,0.086876,82.56
60,1.8156,59.63,1.1778,81.8,0.086448,82.56
61,1.8045,62.33,1.1782,80.96,0.086015,82.56
62,1.8301,58.62,1.1769,81.0,0.085577,82.56
63,1.7471,62.08,1.1633,80.84,0.085132,82.56
64,1.7339,64.44,1.1231,83.44,0.084683,83.44
65,1.775,63.82,1.1421,83.76,0.084227,83.76
66,1.7523,64.84,1.1283,82.64,0.083767,83.76
67,1.7384,66.43,1.1615,82.0,0.083301,83.76
68,1.805,61.47,1.2298,79.88,0.082829,83.76
69,1.7475,66.47,1.1558,82.12,0.082353,83.76
70,1.7322,66.38,1.2084,80.2,0.081871,83.76
71,1.7403,64.98,1.1513,82.24,0.081385,83.76
72,1.7428,63.62,1.1463,82.8,0.080893,83.76
73,1.755,65.27,1.1372,81.4,0.080397,83.76
74,1.7932,62.92,1.1483,82.52,0.079895,83.76
75,1.6675,67.09,1.2173,78.52,0.079389,83.76
76,1.7392,63.44,1.1654,81.52,0.078879,83.76
77,1.6823,64.75,1.1372,82.0,0.078363,83.76
78,1.6618,68.41,1.1938,81.72,0.077844,83.76
79,1.7107,61.21,1.1722,81.4,0.07732,83.76
80,1.6629,68.37,1.1099,83.28,0.076791,83.76
81,1.6646,69.78,1.1211,82.6,0.076259,83.76
82,1.6693,70.12,1.141,82.68,0.075722,83.76
83,1.656,66.47,1.1204,82.4,0.075181,83.76
84,1.6941,67.32,1.1271,82.96,0.074636,83.76
85,1.6596,65.25,1.1336,82.48,0.074088,83.76
86,1.6833,64.21,1.1448,82.52,0.073535,83.76
87,1.6426,68.0,1.1041,83.0,0.072979,83.76
88,1.6409,69.42,1.1089,84.36,0.072419,84.36
89,1.5518,71.5,1.1364,83.44,0.071856,84.36
90,1.7086,63.6,1.1487,82.92,0.071289,84.36
91,1.6702,66.3,1.1234,83.0,0.070719,84.36
92,1.6124,72.26,1.1105,83.36,0.070145,84.36
93,1.612,67.08,1.1403,82.48,0.069569,84.36
94,1.6214,68.54,1.0986,83.68,0.068989,84.36
95,1.6155,70.72,1.1073,83.8,0.068406,84.36
96,1.602,70.47,1.1182,83.4,0.067821,84.36
97,1.6209,70.62,1.1312,82.4,0.067232,84.36
98,1.6301,67.77,1.1274,83.0,0.066641,84.36
99,1.6353,65.66,1.1061,84.44,0.066047,84.44
100,1.6151,69.3,1.1008,84.64,0.065451,84.64
101,1.4749,77.44,1.161,81.32,0.064852,84.64
102,1.58,67.61,1.1472,83.04,0.064251,84.64
103,1.6443,69.29,1.0876,85.52,0.063648,85.52
104,1.6674,66.92,1.1422,82.68,0.063042,85.52
105,1.5377,73.56,1.1218,83.08,0.062434,85.52
106,1.5617,72.2,1.1124,83.76,0.061825,85.52
107,1.521,69.63,1.0823,84.24,0.061214,85.52
108,1.5701,71.55,1.103,83.48,0.0606,85.52
109,1.5657,71.25,1.0757,84.8,0.059985,85.52
110,1.5995,65.6,1.1099,83.92,0.059369,85.52
111,1.5075,70.5,1.0979,84.4,0.058751,85.52
112,1.5838,70.55,1.0685,84.24,0.058132,85.52
113,1.5399,73.36,1.0862,84.44,0.057511,85.52
114,1.562,68.75,1.0947,84.2,0.05689,85.52
115,1.5321,72.18,1.0959,84.56,0.056267,85.52
116,1.6154,66.8,1.076,85.44,0.055643,85.52
117,1.4568,74.2,1.0737,85.04,0.055018,85.52
118,1.4901,73.97,1.1101,84.24,0.054393,85.52
119,1.4866,73.42,1.0914,84.24,0.053766,85.52
120,1.526,74.3,1.0961,84.56,0.05314,85.52
121,1.487,77.08,1.0684,84.92,0.052512,85.52
122,1.5443,72.56,1.0519,85.56,0.051885,85.56
123,1.4741,73.98,1.085,84.84,0.051257,85.56
124,1.4899,75.47,1.066,84.8,0.050628,85.56
125,1.4855,72.98,1.0739,85.36,0.05,85.56
126,1.5095,70.31,1.0804,84.64,0.049372,85.56
127,1.5012,71.41,1.0638,85.36,0.048743,85.56
128,1.495,75.02,1.057,86.2,0.048115,86.2
129,1.5423,71.94,1.1032,84.68,0.047488,86.2
130,1.5607,71.22,1.0774,85.24,0.04686,86.2
131,1.5282,69.99,1.0615,85.56,0.046234,86.2
132,1.5233,72.92,1.1035,84.32,0.045607,86.2
133,1.4189,77.19,1.0712,85.12,0.044982,86.2
134,1.525,73.29,1.0809,85.2,0.044357,86.2
135,1.4836,75.22,1.0892,84.44,0.043733,86.2
136,1.552,67.19,1.0661,85.4,0.04311,86.2
137,1.4437,76.21,1.0728,84.96,0.042489,86.2
138,1.4397,75.6,1.1111,84.16,0.041868,86.2
139,1.4209,75.21,1.0726,84.72,0.041249,86.2
140,1.4076,79.22,1.0665,85.32,0.040631,86.2
141,1.4148,74.78,1.0741,85.16,0.040015,86.2
142,1.455,76.97,1.0375,86.12,0.0394,86.2
143,1.4547,78.88,1.0773,85.44,0.038786,86.2
144,1.456,72.23,1.0698,85.16,0.038175,86.2
145,1.4923,69.97,1.0553,85.88,0.037566,86.2
146,1.4811,70.91,1.0648,85.36,0.036958,86.2
147,1.4747,73.64,1.0441,86.36,0.036352,86.36
148,1.4881,70.53,1.0895,85.08,0.035749,86.36
149,1.468,72.54,1.0611,85.8,0.035148,86.36
150,1.3972,75.48,1.0606,85.8,0.034549,86.36
151,1.457,73.74,1.0593,86.2,0.033953,86.36
152,1.4116,74.39,1.0399,86.08,0.033359,86.36
153,1.4692,71.77,1.0509,85.96,0.032768,86.36
154,1.4103,73.89,1.041,86.32,0.032179,86.36
155,1.3919,75.04,1.0507,85.96,0.031594,86.36
156,1.4495,69.24,1.0503,86.4,0.031011,86.4
157,1.3879,81.91,1.0592,85.24,0.030431,86.4
158,1.3949,77.04,1.0431,86.2,0.029855,86.4
159,1.4592,73.01,1.0536,86.68,0.029281,86.68
160,1.3737,78.34,1.0461,86.4,0.028711,86.68
161,1.4327,72.5,1.0527,86.4,0.028144,86.68
162,1.3869,81.37,1.0557,85.84,0.027581,86.68
163,1.4777,72.95,1.045,86.96,0.027021,86.96
164,1.4804,68.86,1.0524,85.48,0.026465,86.96
165,1.417,77.44,1.0607,86.04,0.025912,86.96
166,1.4614,69.61,1.0902,85.0,0.025364,86.96
167,1.4206,76.72,1.0408,86.92,0.024819,86.96
168,1.3589,81.56,1.0444,85.96,0.024278,86.96
169,1.3586,79.86,1.0364,86.8,0.023741,86.96
170,1.4474,75.67,1.0465,87.08,0.023209,87.08
171,1.4211,76.38,1.0312,86.84,0.02268,87.08
172,1.4107,75.83,1.0335,86.36,0.022156,87.08
173,1.3727,72.83,1.0165,86.64,0.021637,87.08
174,1.4122,73.14,1.0533,86.2,0.021121,87.08
175,1.3755,76.1,1.0431,87.08,0.020611,87.08
176,1.3615,79.63,1.0355,86.76,0.020105,87.08
177,1.4249,76.43,1.0394,87.12,0.019603,87.12
178,1.3424,77.13,1.0301,86.8,0.019107,87.12
179,1.3347,79.4,1.0157,86.84,0.018615,87.12
180,1.4167,76.97,1.0353,86.92,0.018129,87.12
181,1.3762,76.16,1.0186,86.88,0.017647,87.12
182,1.3759,75.99,1.0255,87.48,0.017171,87.48
183,1.3919,79.1,1.0302,86.52,0.016699,87.48
184,1.385,74.4,1.0229,87.4,0.016233,87.48
185,1.3877,72.07,1.0424,86.48,0.015773,87.48
186,1.3981,74.22,1.013,87.44,0.015317,87.48
187,1.3562,78.54,1.0228,87.2,0.014868,87.48
188,1.3826,74.39,1.0234,86.92,0.014423,87.48
189,1.4056,70.98,1.0257,86.76,0.013985,87.48
190,1.3784,72.98,1.0304,87.08,0.013552,87.48
191,1.348,75.26,1.0324,87.64,0.013124,87.64
192,1.3834,76.2,1.0378,87.2,0.012703,87.64
193,1.384,76.88,1.0322,86.8,0.012287,87.64
194,1.3376,82.6,1.017,87.52,0.011878,87.64
195,1.3559,76.11,1.0072,87.04,0.011474,87.64
196,1.3586,78.33,1.0255,87.36,0.011077,87.64
197,1.3852,79.05,1.0294,87.48,0.010686,87.64
198,1.3474,78.66,1.0189,87.56,0.0103,87.64
199,1.3345,81.13,1.0222,87.04,0.009922,87.64
200,1.3961,73.59,1.0297,86.88,0.009549,87.64
201,1.381,77.19,1.027,86.92,0.009183,87.64
202,1.348,83.23,1.0295,86.96,0.008823,87.64
203,1.2965,82.38,1.0053,87.24,0.00847,87.64
204,1.3734,78.75,1.0223,87.12,0.008124,87.64
205,1.3171,82.88,1.0062,87.48,0.007784,87.64
206,1.3824,74.89,1.0332,87.32,0.00745,87.64
207,1.3041,80.02,1.0189,87.44,0.007124,87.64
208,1.315,80.27,1.0293,87.28,0.006804,87.64
209,1.339,80.65,1.0303,86.84,0.006491,87.64
210,1.3424,79.11,1.0155,87.72,0.006185,87.72
211,1.3529,77.52,1.0323,87.04,0.005885,87.72
212,1.3484,80.78,1.0223,87.32,0.005593,87.72
213,1.357,74.06,1.0278,87.2,0.005308,87.72
214,1.3523,78.34,1.0127,87.28,0.00503,87.72
215,1.3695,75.94,1.0293,87.4,0.004759,87.72
216,1.3806,72.17,1.0191,87.24,0.004495,87.72
217,1.2536,83.23,1.0138,87.0,0.004238,87.72
218,1.3603,75.16,1.0222,86.84,0.003988,87.72
219,1.3444,75.35,1.0247,87.0,0.003746,87.72
220,1.3245,80.83,1.0164,86.84,0.003511,87.72
221,1.3768,76.77,1.0289,87.0,0.003284,87.72
222,1.3234,80.57,1.0179,86.84,0.003063,87.72
223,1.3403,77.29,1.0122,86.96,0.00285,87.72
224,1.3545,72.67,1.0078,87.04,0.002645,87.72
225,1.3717,76.25,1.0174,87.24,0.002447,87.72
226,1.3254,79.12,1.025,86.88,0.002257,87.72
227,1.3469,78.67,1.0114,86.96,0.002074,87.72
228,1.343,75.02,1.0246,87.04,0.001899,87.72
229,1.2992,78.17,1.0193,87.12,0.001731,87.72
230,1.3108,79.34,1.0285,87.2,0.001571,87.72
231,1.3267,74.87,1.0215,87.04,0.001418,87.72
232,1.3064,82.19,1.0242,86.92,0.001274,87.72
233,1.3353,77.41,1.025,86.76,0.001137,87.72
234,1.3577,77.22,1.0229,86.76,0.001007,87.72
235,1.348,81.15,1.0268,87.32,0.000886,87.72
236,1.36,74.16,1.0265,87.16,0.000772,87.72
237,1.3222,79.93,1.0252,87.24,0.000666,87.72
238,1.3531,74.47,1.0128,87.08,0.000567,87.72
239,1.3173,77.76,1.0195,87.28,0.000477,87.72
240,1.3099,77.1,1.0184,87.08,0.000394,87.72
